"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/22/21","1","DSCN 8003","1","1214","0.466562639","36.8499989","GZ","0","full","light","no rain","Grazing","hock","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","light","7923","7996","8","","","4","","1","","2","","","","","","0.001023276","GZ","2021","6","22","12","14","Impala","","","4","260613.3453","51904.76863","LB","LB","LB","4.1345823120908e-08","6.64752521222673e-08","0.2903226","0.421638","631.430140581577","160","0.253393035455367","GZ80"
"6/23/21","2","DSCN8259","2","1014","0.498823178","36.85371225","PZ","1","part","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","light","8006","8045","9","1","","","3","1","","","","","2","1","","0.004908401","PZ","2021","6","23","10","14","","","","4","261027.9594","55472.91535","LB","LB","MB","2.73674869833143e-08","5.22068789831369e-08","0.3097813","0.4559926","421.992652588401","80","0.189576760422914","PZ82"
"6/23/21","2","DSCN8259","2","1014","0.498823178","36.85371225","GZ","1","part","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Enteropogon macrostachyus","light","8006","8045","9","","","1","","","","","","","","","","0.004908401","GZ","2021","6","23","10","14","","","","4","261027.9594","55472.91535","LB","LB","MB","2.73674869833143e-08","5.22068789831369e-08","0.3097813","0.4559926","421.992652588401","80","0.189576760422914","GZ83"
"6/23/21","2","DSCN8260","1","1029","0.498397601","36.84664488","GZ","1","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","light","8046","8069","4","","","2","","1","1","","","","","","","0.001331184","GZ","2021","6","23","10","29","Impala","","","4","260240.9961","55426.10151","LB","OG","LB","1.93201092018198e-08","7.43146982003027e-08","0.3153602","0.471066","0","100","1e+12","GZ84"
"6/23/21","2","DSCN8260","1","1029","0.498397601","36.84664488","PZ","1","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","light","8046","8069","7","","","","","","","","","","","","","0.001331184","PZ","2021","6","23","10","29","Impala","","","4","260240.9961","55426.10151","LB","OG","LB","1.93201092018198e-08","7.43146982003027e-08","0.3153602","0.471066","0","100","1e+12","PZ83"
"6/23/21","2","DSCN8260","2","1039","0.498133825","36.84461536","PZ","0","part","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum mezzianum","light","8070","8090","8","1","","","3","1","","","","","3","","","0.000285583","PZ","2021","6","23","10","39","","","","4","260015","55397","LB","MB","LB","5.90812202250977e-08","6.59309952234904e-08","0.3599197","0.5664772","227.862096671398","100","0.438861932110487","PZ84"
"6/23/21","2","DSCN8260","3","1046","0.494059638","36.84075349","GZ","1","part","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","light","8091","8108","3","1","","","1","","","","","","1","","","0.002390686","GZ","2021","6","23","10","46","","","","4","259584.8327","54946.5","LB","LB","LB","3.35400103421103e-08","5.37668423451542e-08","0.3321139","0.5195814","812.753354895461","100","0.123038557020598","GZ85"
"6/23/21","2","DSCN8260","3","1046","0.494059638","36.84075349","PZ","1","part","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","light","8091","8108","1","","1","","","","","","","","","","","0.002390686","PZ","2021","6","23","10","46","","","","4","259584.8327","54946.5","LB","LB","LB","3.35400103421103e-08","5.37668423451542e-08","0.3321139","0.5195814","812.753354895461","100","0.123038557020598","PZ85"
"6/23/21","2","DSCN8261","1","1106","0.486580468","36.8400883","GZ","1","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","8119","8178","8","1","","1","","1","1","3","1","","","","","0.00319397","GZ","2021","6","23","11","6","","","","4","259510.4956","54119.2608","OG","OG","LB","4.92143790259648e-08","7.07318770236186e-08","0.3060285","0.4637701","1497.15183659292","100","0.0667934925208147","GZ86"
"6/23/21","2","DSCN8261","1","1106","0.486580468","36.8400883","PZ","1","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Cynodon nlemfuensis","light","8119","8178","15","","","","","","","","","","","","","0.00319397","PZ","2021","6","23","11","6","","","","4","259510.4956","54119.2608","OG","OG","LB","4.92143790259648e-08","7.07318770236186e-08","0.3060285","0.4637701","1497.15183659292","100","0.0667934925208147","PZ86"
"6/23/21","1","DSCN8262","1","1150","0.463904018","36.84956554","GZ","0","part","light","no rain","Walking","hock","brown","Cynodon plectostachyus","Digitaria macroblefara","Pennisetum stramineum","Enteropogon macrostachyus","light","8179","8199","2","","","2","","","","","","","","","","0.001917915","GZ","2021","6","23","11","50","Impala","","","4","260565","51610.71797","OG","LB","OG","3.49791895239382e-08","6.42556415240885e-08","0.2935561","0.4382839","1024.46929371617","140","0.136656121231462","GZ81"
"6/23/21","1","DSCN8262","3","1206","0.450491249","36.85423951","PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Aristida adscensionis","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","light","8200","8220","4","1","","","1","","","1","","","","","","0.006538242","PZ","2021","6","23","12","6","","","","4","261085","50127","LB","LB","MB","3.31878805018551e-08","6.50473195006617e-08","0.3135922","0.4752796","1801.1583645623","140","0.0777277571780945","PZ80"
"6/23/21","1","DSCN8263","1","1217","0.448746726","36.85551446","GZ","1","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum mezzianum","medium","8221","8255","7","","","1","3","","","","","","1","2","","0.007455037","GZ","2021","6","23","12","17","","","","4","261226.909","49934","LB","MB","LB","3.67107242752003e-08","4.08498882765853e-08","0.3521647","0.5634398","2030.89796532898","140","0.0689350240091038","GZ82"
"6/23/21","1","DSCN8263","1","1217","0.448746726","36.85551446","PZ","1","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Cenchrus ciliaris","Pennisetum mezzianum","medium","8221","8255","9","1","","","3","1","","1","","","2","1","","0.007455037","PZ","2021","6","23","12","17","","","","4","261226.909","49934","LB","MB","LB","3.67107242752003e-08","4.08498882765853e-08","0.3521647","0.5634398","2030.89796532898","140","0.0689350240091038","PZ81"
"6/24/21","2","DSCN5581","2","1028","0.501268394","36.84943112","GZ","1","full","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","8264","8294","1","","","1","","","","","","","","","","0.002100406","GZ","2021","6","24","10","28","Impala","","","4","260551.3467","55743.53313","LB","LB","MB","2.28937760361209e-08","6.48472600355822e-08","0.3308021","0.5012585","1313.8352028274","170","0.129392179197318","GZ89"
"6/24/21","2","DSCN5581","2","1028","0.501268394","36.84943112","PZ","1","full","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","8264","8294","20","","","","","","","","","","","","","0.002100406","PZ","2021","6","24","10","28","Impala","","","4","260551.3467","55743.53313","LB","LB","MB","2.28937760361209e-08","6.48472600355822e-08","0.3308021","0.5012585","1313.8352028274","170","0.129392179197318","PZ89"
"6/24/21","2","DSCN5581","3","1052","0.49736136","36.84057105","GZ","0","full","no wind","no rain","Standing","hoof","brown","Cynodon plectostachyus","Chloris roxburghiana","Pennisetum mezzianum","Pennisetum stramineum","light","8295","8364","9","","","2","2","1","2","","","1","1","","","0.003389822","GZ","2021","6","24","10","52","","","","4","259564.6381","55311.70678","OG","OG","OG","6.79090961000428e-08","6.82291860994116e-08","0.2633142","0.3781692","1845.40365604643","170","0.0921207668809958","GZ90"
"6/24/21","1","DSCN5568","1","1143","0.479576827","36.83947116","GZ","0","full","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cenchrus ciliaris","light","8365","8416","11","","7","2","","1","","1","","","","","","0.000523947","GZ","2021","6","24","11","43","","","","4","259441.529","53344.61691","LB","LB","LB","5.35609911315702e-08","6.82134881286181e-08","0.2962428","0.4390975","1914.2089327184","100","0.0522409013408913","GZ87"
"6/24/21","2","DSCN5567","1","1113","0.481974287","36.84456244","PZ","0","full","no wind","no rain","Grazing","hock","brown","Enteropogon macrostachyus","Pennisetum stramineum","Chloris roxburghiana","Cynodon plectostachyus","light","8365","8380","7","1","","","3","","","","","1","2","","","0.000662793","PZ","2021","6","24","11","13","","","","4","260008.529","53609.61691","LB","MB","MB","4.12646305671227e-08","6.84150735696722e-08","0.370226","0.5883567","1655.04660389336","170","0.102716140802367","PZ90"
"6/24/21","1","DSCN5568","2","1159","0.478699419","36.84138812","PZ","0","full","no wind","no rain","Walking","hoof","brown","Pennisetum stramineum","Cenchrus ciliaris","Pennisetum mezzianum","Enteropogon macrostachyus","light","8417","8427","8","","","","","","","","","","","","","0.002608865","PZ","2021","6","24","11","59","Impala","","","4","259654.9519","53247.5","OG","OG","OG","4.4870823160998e-08","7.52154321616429e-08","0.2552153","0.3514885","1711.42720123108","100","0.0584307646437204","PZ87"
"6/24/21","1","DSCN5569","1","1221","0.481201228","36.84053526","PZ","1","full","no wind","no rain","Grazing","hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cenchrus ciliaris","light","8428","8464","7","1","","","3","","","","","","3","","","0.00048236","PZ","2021","6","24","12","21","","","","4","259560.0736","53524.25262","MB","MB","MB","5.1089069984251e-08","6.49384279839955e-08","0.4603175","0.8249716","1995.95717824652","100","0.0501012752627521","PZ88"
"6/24/21","1","DSCN5569","1","1221","0.481201228","36.84053526","GZ","1","full","no wind","no rain","Grazing","hoof","brown with some green","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cenchrus ciliaris","light","8429","8464","2","","2","","","","","","","","","","","0.00048236","GZ","2021","6","24","12","21","","","","4","259560.0736","53524.25262","MB","MB","MB","5.1089069984251e-08","6.49384279839955e-08","0.4603175","0.8249716","1995.95717824652","100","0.0501012752627521","GZ88"
"6/28/21","2","DSCN7830","1","1009","0.49560426","36.85397991","PZ","0","full","light","no rain","Grazing","hock","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Cymbopogon pospischilii","light","8465","8479","5","1","","2","","2","","","","","","","","0.005395967","PZ","2021","6","28","10","9","Grants gazelle","","","4","261057.6467","55116.86756","OG","LB","LB","2.55855796995714e-08","5.3237289701179e-08","0.3330085","0.5096183","1441.81079901439","344","0.238588863556253","PZ97"
"6/28/21","1","DSCN5580","1","1122","0.466316845","36.85124417","PZ","0","part","light","no rain","Walking","belly","brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","medium","8480","8491","6","","6","","","","","","","","","","","9.05e-05","PZ","2021","6","28","11","22","Impala","","","4","260751.9973","51877.53922","LB","LB","LB","2.56654269255701e-08","6.4467731924677e-08","0.357868","0.5747126","1307.73703581965","200","0.15293594547059","PZ95"
"6/28/21","1","DSCN5580","2","1158","0.463082854","36.84269619","GZ","1","part","medium","no rain","Grazing","belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","light","8492","8532","8","","8","","","","","","","","","","","0.000736558","GZ","2021","6","28","11","58","Impala"," Elephant","","4","259800.0687","51520.12427","LB","LB","LB","5.29293454160817e-08","5.30581702157059e-08","0.3336671","0.5165866","291.357239502092","200","0.68644252787992","GZ93"
"6/28/21","1","DSCN5580","2","1158","0.463082854","36.84269619","PZ","1","part","medium","no rain","Grazing","belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","light","8492","8532","4","1","","","1","1","","","","","1","","","0.000736558","PZ","2021","6","28","11","58","Impala"," Elephant","","4","259800.0687","51520.12427","LB","LB","LB","5.29293454160817e-08","5.30581702157059e-08","0.3336671","0.5165866","291.357239502092","200","0.68644252787992","PZ96"
"6/29/21","1","DSCN0532","1","1057","0.467679028","36.83982995","PZ","0","full","light","no rain","Walking","belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","light","8534","8539","6","1","","1","1","2","","","","1","","","","0.003972526","PZ","2021","6","29","10","57","","","","3","259481.0677","52028.60036","OG","OG","OG","4.49545948838914e-08","6.03968368844722e-08","0.2909091","0.415954","634.86971589506","180","0.283522737804876","PZ98"
"6/29/21","1","DSCN0532","2","1112","0.476218927","36.84114887","GZ","1","part","no wind","no rain","","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","light","8540","8574","8","","2","2","2","","","1","","1","","","","0.003092912","GZ","2021","6","29","11","12","","","","4","259628.2252","52973.14394","LB","OG","OG","2.53968294290818e-08","7.08614264285903e-08","0.3067542","0.4499484","1576.39496730815","180","0.114184581740549","GZ94"
"6/29/21","1","DSCN0532","2","1112","0.476218927","36.84114887","PZ","1","part","no wind","no rain","","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","light","8540","8574","4","1","","3","","","","","","","","","","0.003092912","PZ","2021","6","29","11","12","","","","4","259628.2252","52973.14394","LB","OG","OG","2.53968294290818e-08","7.08614264285903e-08","0.3067542","0.4499484","1576.39496730815","180","0.114184581740549","PZ99"
"6/29/21","1","DSCN0532","3","1132","0.482158269","36.84013078","PZ","0","full","light","no rain","Walking","belly","brown","Cynodon dactylon","Pennisetum stramineum","Enteropogon macrostachyus","Microchloa kunthii","","8575","8478","4","1","","3","","","","","","","","","","0.00041825","PZ","2021","6","29","11","32","","","","4","259515.0687","53630.12427","LB","LB","LB","3.61864829611223e-08","4.25914419608956e-08","0.3160132","0.4621762","1231.36070847084","227","0.184348906407677","PZ100"
"6/29/21","1","DSCN0533","2","1201","0.439872541","36.84942257","PZ","0","no sun","no wind","no rain","Standing","hock","brown","Cynodon nlemfuensis","Pennisetum mezzianum","Cenchrus ciliaris","","light","8578","8586","6","1","","3","1","","","","","1","","","","0.005878839","PZ","2021","6","29","12","1","","","","3","260548.2885","48952.64178","LB","LB","LB","4.02163687807908e-08","5.117041978193e-08","0.3613398","0.6045783","1223.69876498836","300","0.245158374416459","PZ101"
